"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","MEASURE_2 error","Operational"
"26","245.85265014311227","256.4085535437957","0.0025634765625","0.0029296875","0.002197265625","2200","0.0001797051911679288","32","0.0001797051911679288","0","0.0001797051911679288","0.0001797051911679288","25:0.0010250839151498825;27:0.001501048279220929","25:68;27:68","25:0.0010841140970327956;27:0.0015299704768878264","0.0025634765625","0.0068359375","Yes"
"27","278.87967570409415","338.82692950651267","0.0560302734375","0.1044921875","0.025634765625","2200","0.0012839113639871694","32","0.0012839113639871694","0","0.0012839113639871694","0.0012839113639871694","26:0.001501048279220929;28:0.002048731978105539;17:0.002107240271780303","26:68;28:68;17:68","26:0.0015299704768878264;28:0.0019971136049757032;17:0.0020218315402849296","0.0560302734375","0.053466796875","Yes"
"28","327.5165166550169","407.3116670729978","0.0028076171875","0.00390625","0.001708984375","2200","0.00014461119980361972","32","0.00014461119980361972","0","0.00014461119980361972","0.00014461119980361972","27:0.002048731978105539;29:0.0014756116339247616","27:68;29:68","27:0.0019971136049757032;29:0.0014904411574978016","0.0028076171875","0.00146484375","Yes"
"29","254.23499438715822","233.56571071836265","0.0045166015625","0.00244140625","0.006591796875","2200","0.00017557337478114407","32","0.00017557337478114407","0","0.00017557337478114407","0.00017557337478114407","38:0.0014299188068152835;28:0.0014756116339247616;30:0.001718048235384101","38:68;28:68;30:68","38:0.001287710853572377;28:0.0014904411574978016;30:0.0019439788518790246","0.0045166015625","0.004638671875","Yes"
"30","222.61833508542767","232.57496285896215","0.0032958984375","0.00390625","0.002685546875","2200","0.00032374017562174223","32","0.00032374017562174223","0","0.00032374017562174223","0.00032374017562174223","31:0.001322841523419549;29:0.001718048235384101","31:68;29:68","31:0.00154876136404844;29:0.0019439788518790246","0.0032958984375","0.004150390625","Yes"
"31","404.8432655872813","327.60728696191416","0.0029296875","0.0048828125","0.0009765625","2200","0.00015808846977451868","32","0.00015808846977451868","0","0.00015808846977451868","0.00015808846977451868","30:0.001322841523419549;32:0.0009113273418301648;18:0.0007105969023918357","30:68;32:68;18:68","30:0.00154876136404844;32:0.0009328991542896514;18:0.0021964372531486365","0.0029296875","0.004150390625","Yes"
"32","293.14015806203287","321.580922096","0.003173828125","0.003662109375","0.002685546875","2200","0.0001220431779679439","32","0.0001220431779679439","0","0.0001220431779679439","0.0001220431779679439","31:0.0009113273418301648;33:0.0038898212519490605","31:68;33:68","31:0.0009328991542896514;33:0.00482596317002254","0.003173828125","0.00244140625","Yes"
"33","353.5109496825157","273.157237513462","0.0029296875","0.00341796875","0.00244140625","2200","0.00014046396018580043","32","0.00014046396018580043","0","0.00014046396018580043","0.00014046396018580043","39:0.0009704536003624642;32:0.0038898212519490605;34:0.002238617625313133","39:68;32:68;34:68","39:0.0009762607623972075;32:0.00482596317002254;34:0.0009473397134331929","0.0029296875","0.00732421875","Yes"
"34","240.80665586094196","238.09925886245162","0.0045166015625","0.00537109375","0.003662109375","2200","0.00008907728544651898","32","0.00008907728544651898","0","0.00008907728544651898","0.00008907728544651898","33:0.002238617625313133;35:0.0011592441158497502","33:68;35:68","33:0.0009473397134331929;35:0.001155655556560442","0.0045166015625","0.004150390625","Yes"
"35","291.01525845721306","253.82617770811945","0.0062255859375","0.01171875","0.000732421875","2200","0.00015220617979016602","32","0.00015220617979016602","0","0.00015220617979016602","0.00015220617979016602","19:0.000962909731531264;34:0.0011592441158497502","19:68;34:68","19:0.0011230285204458512;34:0.001155655556560442","0.0062255859375","0.00244140625","Yes"
"36","275.7708206512135","297.8054333580724","0.0032958984375","0.001708984375","0.0048828125","2200","0.00010019731833819592","32","0.00010019731833819592","0","0.00010019731833819592","0.00010019731833819592","41:0.0010819298872367655;21:0.001109313346159324","41:68;21:68","41:0.001312817910471803;21:0.0011359466440185317","0.0032958984375","0.003173828125","Yes"
"37","304.6197457752684","470.22371910378286","0.0032958984375","0.004638671875","0.001953125","2200","0.0000841998869219912","32","0.0000841998869219912","0","0.0000841998869219912","0.0000841998869219912","45:0.0010170188031528027;25:0.000809085580707275","45:68;25:68","45:0.000772541347571265;25:0.0011027747961725454","0.0032958984375","0.00341796875","Yes"
"38","280.55840000119315","364.0935245927327","0.00341796875","0.00439453125","0.00244140625","2200","0.00021739964033514898","32","0.00021739964033514898","0","0.00021739964033514898","0.00021739964033514898","29:0.0014299188068152835;49:0.0008949140616086315","29:68;49:68","29:0.001287710853572377;49:0.0012383436737598008","0.00341796875","0.001953125","Yes"
"39","280.7804017368469","266.52105933773896","0.005615234375","0.00732421875","0.00390625","2200","0.00030316991606477915","32","0.00030316991606477915","0","0.00030316991606477915","0.00030316991606477915","53:0.0009604604496691038;33:0.0009704536003624642","53:68;33:68","53:0.0008409732083842214;33:0.0009762607623972075","0.005615234375","0.002685546875","Yes"
"40","245.33975143304812","383.584088058378","0.0025634765625","0.003662109375","0.00146484375","2200","0.00008972060273974952","32","0.00008972060273974952","0","0.00008972060273974952","0.00008972060273974952","41:0.0012404458602729151","41:68","41:0.0011450627603800667","0.0025634765625","0.003662109375","Yes"
"41","307.77196042134386","336.85140312339996","0.005615234375","0.005615234375","0.005615234375","2200","0.0002270599167343791","32","0.0002270599167343791","0","0.0002270599167343791","0.0002270599167343791","40:0.0012404458602729151;42:0.0014135308533332058;36:0.0010819298872367655","40:68;42:68;36:68","40:0.0011450627603800667;42:0.0016413540617911115;36:0.001312817910471803","0.005615234375","0.006591796875","Yes"
"42","230.82220653061702","244.45992363877477","0.004150390625","0.004150390625","0.004150390625","2200","0.00008443355286772846","32","0.00008443355286772846","0","0.00008443355286772846","0.00008443355286772846","41:0.0014135308533332058;43:0.0015285750619946081","41:68;43:68","41:0.0016413540617911115;43:0.0015720523200429548","0.004150390625","0.0087890625","Yes"
"43","136.76958706984382","143.01003325606925","0.002685546875","0.0048828125","0.00048828125","2200","0.00027978157511123527","32","0.00027978157511123527","0","0.00027978157511123527","0.00027978157511123527","42:0.0015285750619946081;56:0.001103088618153114;44:0.001522890026634055","42:68;56:68;44:68","42:0.0015720523200429548;56:0.0018696751757177055;44:0.001581185701995863","0.002685546875","0.00244140625","Yes"
"44","251.47070955409924","276.4822331371569","0.0025634765625","0.0078125","0.001220703125","2200","0.00019272392603280193","32","0.00019272392603280193","0","0.00019272392603280193","0.00019272392603280193","45:0.0013899752148786582;43:0.001522890026634055","45:68;43:68","45:0.0014493785037658635;43:0.001581185701995863","0.0025634765625","0","Yes"
"45","246.06862776846933","283.2963679333494","0.006591796875","0.005126953125","0.008056640625","2200","0.0001701460087338638","32","0.0001701460087338638","0","0.0001701460087338638","0.0001701460087338638","44:0.0013899752148786582;46:0.09386537597264137;37:0.0010170188031528027","44:68;46:68;37:68","44:0.0014493785037658635;46:0.060426195817466055;37:0.000772541347571265","0.006591796875","0.005126953125","Yes"
"46","76.87031559141816","81.68174929471074","0.0831298828125","0.1650390625","0.001220703125","2200","0.01326881578251521","32","0.01326881578251521","0","0.01326881578251521","0.01326881578251521","45:0.09386537597264137;47:0.026580931479895903","45:68;47:68","45:0.060426195817466055;47:0.025436469267607176","0.0831298828125","0.02587890625","Yes"
"47","315.5884178489042","250.73771881496324","0.0035400390625","0.0048828125","0.002197265625","2200","0.00021400111988366778","32","0.00021400111988366778","0","0.00021400111988366778","0.00021400111988366778","48:0.0012448785918394711;57:0.0010923484000403272;46:0.026580931479895903","48:68;57:68;46:68","48:0.0015035454328731213;57:0.0012234649986281043;46:0.025436469267607176","0.0035400390625","0.00244140625","Yes"
"48","256.7913305294486","269.33081551538146","0.002685546875","0.004638671875","0.000732421875","2200","0.0001386242879637326","32","0.0001386242879637326","0","0.0001386242879637326","0.0001386242879637326","47:0.0012448785918394711;49:0.001023423411951524","47:68;49:68","47:0.0015035454328731213;49:0.0018089911399912506","0.002685546875","0.002197265625","Yes"
"49","285.95321374401277","227.9610327097793","0.0040283203125","0.004638671875","0.00341796875","2200","0.0001690850962001289","32","0.0001690850962001289","0","0.0001690850962001289","0.0001690850962001289","48:0.001023423411951524;50:0.0012179210191413659;38:0.0008949140616086315","48:68;50:68;38:68","48:0.0018089911399912506;50:0.001733755430024131;38:0.0012383436737598008","0.0040283203125","0.005615234375","Yes"
"50","203.5747270233885","204.6950379315958","0.0029296875","0.005615234375","0.000244140625","2200","0.00025839186245559404","32","0.00025839186245559404","0","0.00025839186245559404","0.00025839186245559404","49:0.0012179210191413659;51:0.0008204217500594191","49:68;51:68","49:0.001733755430024131;51:0.0014872605309500797","0.0029296875","0.004638671875","Yes"
"51","301.98409173325564","273.20796733494086","0.0028076171875","0.004638671875","0.0009765625","2200","0.0002210078266496358","32","0.0002210078266496358","0","0.0002210078266496358","0.0002210078266496358","50:0.0008204217500594191;52:0.0008459298492805301;58:0.002516132883598504","50:68;52:68;58:68","50:0.0014872605309500797;52:0.0012935349745616942;58:0.0014209950819608907","0.0028076171875","0.00341796875","Yes"
"52","202.2000019241728","212.63350909249604","0.00341796875","0.00537109375","0.00146484375","2200","0.00016698107430466536","32","0.00016698107430466536","0","0.00016698107430466536","0.00016698107430466536","51:0.0008459298492805301;53:0.000876022562225548","51:68;53:68","51:0.0012935349745616942;53:0.0008754685695289977","0.00341796875","0.0048828125","Yes"
"53","314.8889805259982","288.70124179672644","0.011474609375","0.010498046875","0.012451171875","2200","0.0001819655522373893","32","0.0001819655522373893","0","0.0001819655522373893","0.0001819655522373893","39:0.0009604604496691038;52:0.000876022562225548;54:0.0008447849695859821","39:68;52:68;54:88","39:0.0008409732083842214;52:0.0008754685695289977;54:0.0012743472056223892","0.011474609375","0.01025390625","Yes"
"54","302.07294437221543","341.0964717737789","0.0064697265625","0.008544921875","0.00439453125","2200","0.00021659026330545316","32","0.00021659026330545316","0","0.00021659026330545316","0.00021659026330545316","53:0.0008447849695859821;55:0.0010029136453716947","53:88;55:68","53:0.0012743472056223892;55:0.0008829622094230216","0.0064697265625","0.002685546875","Yes"
"55","296.3218558875993","299.6689456890868","0.0035400390625","0.003662109375","0.00341796875","2200","0.00018298057550490002","32","0.00018298057550490002","0","0.00018298057550490002","0.00018298057550490002","59:0.0014099137294945885;54:0.0010029136453716947","59:68;54:68","59:0.0013408282569962737;54:0.0008829622094230216","0.0035400390625","0.00244140625","Yes"
"56","327.6044969581966","373.1011356733647","0.0045166015625","0.00732421875","0.001708984375","2200","0.00011119141707949212","32","0.00011119141707949212","0","0.00011119141707949212","0.00011119141707949212","63:0.0012642897392057817;43:0.001103088618153114","63:68;43:68","63:0.0008896904825249352;43:0.0018696751757177055","0.0045166015625","0.00439453125","Yes"
"57","263.0529384544007","313.22801481176174","0.0030517578125","0.003662109375","0.00244140625","2200","0.00015145894697382115","32","0.00015145894697382115","0","0.00015145894697382115","0.00015145894697382115","47:0.0010923484000403272;67:0.001224361456889811","47:68;67:68","47:0.0012234649986281043;67:0.0011628457425572059","0.0030517578125","0.004150390625","Yes"
"58","250.0707324614138","265.1002172345438","0.005615234375","0.0078125","0.00341796875","2200","0.00013390338603590685","32","0.00013390338603590685","0","0.00013390338603590685","0.00013390338603590685","71:0.002508609726306954;51:0.002516132883598504","71:68;51:68","71:0.0013596836645228538;51:0.0014209950819608907","0.005615234375","0.003662109375","Yes"
"59","26.43036590634601","48.88808157513061","0.0052490234375","0.009521484375","0.0009765625","2200","0.0003010868636988403","32","0.0003010868636988403","0","0.0003010868636988403","0.0003010868636988403","55:0.0014099137294945885;75:0.0019134935798825747","55:68;75:68","55:0.0013408282569962737;75:0.0012498710670352242","0.0052490234375","0.00439453125","Yes"
"60","294.29567306859815","391.1288266760615","0.003662109375","0.007080078125","0.000244140625","2200","0.00017530821348353147","32","0.00017530821348353147","0","0.00017530821348353147","0.00017530821348353147","61:0.002522805479767437","61:68","61:0.0012927192743922011","0.003662109375","0.00537109375","Yes"
"61","286.14498901323844","319.9875416528841","0.0054931640625","0.0078125","0.003662109375","2200","0.0001384722840774195","32","0.0001384722840774195","0","0.0001384722840774195","0.0001384722840774195","76:0.0024035866697619257;60:0.002522805479767437;62:0.001773315489113858","76:68;60:68;62:68","76:0.0018204808174656084;60:0.0012927192743922011;62:0.0019380099410273577","0.0054931640625","0.0009765625","Yes"
"62","315.94182302124455","349.61142736217164","0.008544921875","0.012939453125","0.004150390625","2200","0.00015665763412197066","32","0.00015665763412197066","0","0.00015665763412197066","0.00015665763412197066","61:0.001773315489113858;63:0.0007289591057643985","61:68;63:68","61:0.0019380099410273577;63:0.0007641678811138031","0.008544921875","0.00634765625","Yes"
"63","368.34189314324897","359.6346832770994","0.0037841796875","0.005126953125","0.00244140625","2200","0.00015965769981690184","32","0.00015965769981690184","0","0.00015965769981690184","0.00015965769981690184","56:0.0012642897392057817;62:0.0007289591057643985;64:0.0021537508128832983","56:68;62:68;64:68","56:0.0008896904825249352;62:0.0007641678811138031;64:0.0022841679675758564","0.0037841796875","0.001953125","Yes"
"64","28.392156616815203","49.181403785898915","0.0128173828125","0.0234375","0.002197265625","2200","0.00046968142561487034","32","0.00046968142561487034","0","0.00046968142561487034","0.00046968142561487034","65:0.002424924547577173;63:0.0021537508128832983","65:68;63:68","65:0.0028436102908666328;63:0.0022841679675758564","0.0128173828125","0.005859375","Yes"
"65","352.0409587248745","288.2917561196611","0.0211181640625","0.004638671875","0.03759765625","2200","0.0001582980234021207","32","0.0001582980234021207","0","0.0001582980234021207","0.0001582980234021207","64:0.002424924547577173;66:0.0011284256820354999;77:0.0013252958717070717","64:68;66:68;77:68","64:0.0028436102908666328;66:0.0009699141301606207;77:0.0009061627562090835","0.0211181640625","0.0185546875","Yes"
"66","319.3893624734788","358.0934409064203","0.00634765625","0.006103515625","0.006591796875","2200","0.00018434384389850826","32","0.00018434384389850826","0","0.00018434384389850826","0.00018434384389850826","65:0.0011284256820354999;67:0.002422914261585085","65:68;67:68","65:0.0009699141301606207;67:0.0024943356186562515","0.00634765625","0.004150390625","Yes"
"67","330.3072264277579","395.11663120292394","0.0030517578125","0.003662109375","0.00244140625","2200","0.00011675328626684103","32","0.00011675328626684103","0","0.00011675328626684103","0.00011675328626684103","68:0.0008871888962516394;57:0.001224361456889811;66:0.002422914261585085","68:68;57:68;66:68","68:0.0008469543383322065;57:0.0011628457425572059;66:0.0024943356186562515","0.0030517578125","0.00244140625","Yes"
"68","298.34190573820206","43.51284833584077","0.003173828125","0.00341796875","0.0029296875","2200","0.00025631347990808136","32","0.00025631347990808136","0","0.00025631347990808136","0.00025631347990808136","67:0.0008871888962516394;69:0.001781674853728793","67:68;69:68","67:0.0008469543383322065;69:0.001462406023974877","0.003173828125","0.00146484375","Yes"
"69","216.66900298076462","255.68642308108312","0.0037841796875","0.001953125","0.005615234375","2200","0.00011843763558751296","32","0.00011843763558751296","0","0.00011843763558751296","0.00011843763558751296","78:0.0009166192288921349;68:0.001781674853728793;70:0.0010545939815630456","78:68;68:68;70:68","78:0.001121817041008416;68:0.001462406023974877;70:0.0012117065777311475","0.0037841796875","0.006103515625","Yes"
"70","108.87827437822115","207.10485269017903","0.0045166015625","0.008056640625","0.0009765625","2200","0.00016353686941460147","32","0.00016353686941460147","0","0.00016353686941460147","0.00016353686941460147","69:0.0010545939815630456;71:0.0011416053543600035","69:68;71:68","69:0.0012117065777311475;71:0.001067401576398147","0.0045166015625","0.0029296875","Yes"
"71","343.47993417317014","373.2037430683165","0.0052490234375","0.006103515625","0.00439453125","2200","0.00012165437052682717","32","0.00012165437052682717","0","0.00012165437052682717","0.00012165437052682717","72:0.0007739770607873286;58:0.002508609726306954;70:0.0011416053543600035","72:68;58:68;70:68","72:0.0008338863110718131;58:0.0013596836645228538;70:0.001067401576398147","0.0052490234375","0.002685546875","Yes"
"72","355.0818757537973","464.7097318156465","0.0035400390625","0.002685546875","0.00439453125","2200","0.00019580888249711513","32","0.00019580888249711513","0","0.00019580888249711513","0.00019580888249711513","73:0.0016003221076011653;71:0.0007739770607873286","73:68;71:68","73:0.0020457474236923456;71:0.0008338863110718131","0.0035400390625","0.006103515625","Yes"
