"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","MEASURE error","Operational"
"83","204.95218024921394","237.05153209986815","0.061279296875","0.088134765625","0.034423828125","2400","0.0002887955991628191","32","0.0002887955991628191","0","0.0002887955991628191","0.0002887955991628191","73:0.14040807172533606;82:0.0025663369411317027;84:0.0024171126472711246;93:0.009249956142617421","73:168;82:68;84:168;93:128","0.061279296875","Yes"
"84","283.77523248257637","264.1045872215645","0.0155029296875","0.02392578125","0.007080078125","2400","0.0006505223809472737","32","0.0006505223809472737","0","0.0006505223809472737","0.0006505223809472737","83:0.0024171126472711246;85:0.009795168894372708;94:0.004232613688066461","74:168;83:168;85:148;94:208","0.0155029296875","Yes"
"85","62.197028826227786","98.35020711277","0.1435546875","0.24658203125","0.04052734375","2400","0.005382747201328044","32","0.005382747201328044","0","0.005382747201328044","0.005382747201328044","86:0.008615118092851731;75:0.008900641203596404;95:0.008417021401577046;84:0.009795168894372708","86:168;75:128;95:188;84:148","0.1435546875","Yes"
"86","266.06429659494637","191.47684648951062","0.0648193359375","0.0712890625","0.058349609375","2400","0.00016343524270252374","32","0.00016343524270252374","0","0.00016343524270252374","0.00016343524270252374","85:0.008615118092851731;87:0.00221250738824344;96:0.0024369666352333785;76:0.00280200131873401","85:168;87:128;96:208;76:168","0.0648193359375","Yes"
"87","462.4022365918731","313.25715795183686","0.0302734375","0.033935546875","0.026611328125","2400","0.0002854534924530514","32","0.0002854534924530514","0","0.0002854534924530514","0.0002854534924530514","77:0.00211639139555031;86:0.00221250738824344;88:0.002108189935126098;97:0.0027242159809870714","77:248;86:128;88:148;97:328","0.0302734375","Yes"
"88","421.0915779065705","331.8264906645542","0.13623046875","0.21240234375","0.10009765625","2400","0.00022810475816066665","32","0.00022810475816066665","0","0.00022810475816066665","0.00022810475816066665","78:0.004453368344326053;87:0.002108189935126098;89:0.004681162888960727;98:0.0013024583578817028","78:268;87:148;89:108;98:248","0.13623046875","Yes"
"89","337.9669404485684","307.4156620569424","0.0302734375","0.031494140625","0.029052734375","2400","0.00014541290226281363","32","0.00014541290226281363","0","0.00014541290226281363","0.00014541290226281363","79:0.003008430089836034;99:0.0011832202091954513;88:0.004681162888960727","79:68;99:68;88:108","0.0302734375","Yes"
"90","304.9222261107196","355.08473263707566","0.0111083984375","0.015380859375","0.0068359375","2400","0.00008666411213419433","32","0.00008666411213419433","0","0.00008666411213419433","0.00008666411213419433","80:0.001810616557297251;91:0.0014916816792171494;100:0.0009271438818866662","80:88;91:68;100:68","0.0111083984375","Yes"
"91","196.63897635692865","167.2330131357988","0.011962890625","0.0146484375","0.00927734375","2400","0.00017403782417376067","32","0.00017403782417376067","0","0.00017403782417376067","0.00017403782417376067","81:0.001201803422892972;90:0.0014916816792171494;92:0.00283236141133994","81:88;90:68;92:208;101:168","0.011962890625","Yes"
"92","212.04212597373217","148.26786715823863","0.040283203125","0.052001953125","0.028564453125","2400","0.00036871015236601836","32","0.00036871015236601836","0","0.00036871015236601836","0.00036871015236601836","82:0.003272311919119919;91:0.00283236141133994;93:0.010312773543842108;102:0.003179830410335538","82:168;91:208;93:188;102:268","0.040283203125","Yes"
"93","281.3464201984003","243.4123116272561","0.0469970703125","0.06201171875","0.031982421875","2400","0.004654874247396302","32","0.004654874247396302","0","0.004654874247396302","0.004654874247396302","94:0.011015740791600281;83:0.009249956142617421;92:0.010312773543842108","94:168;83:128;103:448;92:188","0.0469970703125","Yes"
"94","271.07902377127726","217.01937734310792","0.0123291015625","0.01171875","0.012939453125","2400","0.00023498550859617402","32","0.00023498550859617402","0","0.00023498550859617402","0.00023498550859617402","93:0.011015740791600281;84:0.004232613688066461;95:0.002849874963141319;104:0.003554826654464549","93:168;84:208;95:168;104:168","0.0123291015625","Yes"
"95","423.7578360468399","293.52651996009547","0.02783203125","0.03271484375","0.02294921875","2400","0.00039893051000048025","32","0.00039893051000048025","0","0.00039893051000048025","0.00039893051000048025","85:0.008417021401577046;94:0.002849874963141319;96:0.0017949614976913442;105:0.0027463070756667818","85:188;94:168;96:128;105:148","0.02783203125","Yes"
"96","398.7218191786753","262.608426568698","0.0384521484375","0.047607421875","0.029296875","2400","0.00033707235630117194","32","0.00033707235630117194","0","0.00033707235630117194","0.00033707235630117194","97:0.00224905455017807;106:0.0029550294721147896;86:0.0024369666352333785;95:0.0017949614976913442","97:168;106:188;86:208;95:128","0.0384521484375","Yes"
"97","467.0828138297777","266.8692565954492","0.07666015625","0.09375","0.0595703125","2400","0.00024101767803723638","32","0.00024101767803723638","0","0.00024101767803723638","0.00024101767803723638","96:0.00224905455017807;98:0.0021664045538915544;87:0.0027242159809870714;107:0.0035379376512322813","96:168;98:248;87:328;107:128","0.07666015625","Yes"
"98","343.1798199290148","298.8821123526079","0.0384521484375","0.043701171875","0.033203125","2400","0.00015744048023159704","32","0.00015744048023159704","0","0.00015744048023159704","0.00015744048023159704","97:0.0021664045538915544;88:0.0013024583578817028;99:0.0011384817686905524;108:0.0026531631964817892","97:248;88:248;99:68;108:348","0.0384521484375","Yes"
"99","346.1651164765444","296.3189925997163","0.028076171875","0.033447265625","0.022705078125","2400","0.00026791413294772353","32","0.00026791413294772353","0","0.00026791413294772353","0.00026791413294772353","109:0.001975005947852909;89:0.0011832202091954513;98:0.0011384817686905524","109:188;89:68;98:68","0.028076171875","Yes"
"100","411.31971404318983","360.25949181730533","0.015625","0.0185546875","0.0126953125","2400","0.0001673306984991431","32","0.0001673306984991431","0","0.0001673306984991431","0.0001673306984991431","101:0.002038064201851597;110:0.0017823155200796803;90:0.0009271438818866662","101:188;110:128;90:68","0.015625","Yes"
"101","99.66794727026206","89.39404176798318","0.0086669921875","0.01416015625","0.003173828125","2400","0.0001852469849829475","32","0.0001852469849829475","0","0.0001852469849829475","0.0001852469849829475","100:0.002038064201851597;102:0.0019316654861665505;111:0.002162189106800577","100:188;91:168;102:128;111:248","0.0086669921875","Yes"
"102","334.4393237825512","264.1656029982352","0.01025390625","0.012939453125","0.007568359375","2400","0.00024979068303758917","32","0.00024979068303758917","0","0.00024979068303758917","0.00024979068303758917","101:0.0019316654861665505;103:0.105096197135634;92:0.003179830410335538;112:0.00323333555910027","101:128;103:368;92:268;112:168","0.01025390625","Yes"
"103","238.23325497239085","158.90735310273243","0.0252685546875","0.031005859375","0.01953125","2400","0.0003635568083277865","32","0.0003635568083277865","0","0.0003635568083277865","0.0003635568083277865","104:0.002139073479367898;113:0.00395046538286456;102:0.105096197135634","104:128;113:428;93:448;102:368","0.0252685546875","Yes"
"104","303.75536383909235","256.05471136730546","0.018798828125","0.02734375","0.01025390625","2400","0.000297956837519544","32","0.000297956837519544","0","0.000297956837519544","0.000297956837519544","103:0.002139073479367898;105:0.0033554301642196582;114:0.003619423363956653;94:0.003554826654464549","103:128;105:128;114:128;94:168","0.018798828125","Yes"
"105","463.6216788809178","321.1858512073878","0.052490234375","0.064453125","0.039794921875","2400","0.00029789475232142195","32","0.00029789475232142195","0","0.00029789475232142195","0.00029789475232142195","104:0.0033554301642196582;106:0.0051853497035680984;115:0.005804364530775485;95:0.0027463070756667818","104:128;106:148;115:148;95:148","0.052490234375","Yes"
"106","257.1434801495949","273.351986913696","0.0235595703125","0.032470703125","0.0146484375","2400","0.00020144410592679607","32","0.00020144410592679607","0","0.00020144410592679607","0.00020144410592679607","96:0.0029550294721147896;107:0.0062025066611468005;116:0.001306957412132853;105:0.0051853497035680984","96:188;107:188;116:128;105:148","0.0235595703125","Yes"
"107","343.42823756654116","265.4602974627753","0.0323486328125","0.037841796875","0.02685546875","2400","0.000252392955596777","32","0.000252392955596777","0","0.000252392955596777","0.000252392955596777","106:0.0062025066611468005;108:0.0022384479915016353;117:0.0027618807371623533;97:0.0035379376512322813","106:188;108:168;117:208;97:128","0.0323486328125","Yes"
"108","362.8921377935604","400.34589517032606","0.02294921875","0.0283203125","0.017578125","2400","0.00013218396226128364","32","0.00013218396226128364","0","0.00013218396226128364","0.00013218396226128364","107:0.0022384479915016353;109:0.004942477691418756;118:0.003341587609609009;98:0.0026531631964817892","107:168;109:128;118:128;98:348","0.02294921875","Yes"
"109","324.6647733033883","356.7022706958552","0.0135498046875","0.017578125","0.009521484375","2400","0.00024314569350547958","32","0.00024314569350547958","0","0.00024314569350547958","0.00024314569350547958","99:0.001975005947852909;108:0.004942477691418756;119:0.014019180613482618","99:188;108:128;119:128","0.0135498046875","Yes"
"110","371.55729969005273","423.81846807614653","0.0146484375","0.020263671875","0.009033203125","2400","0.00028029832050374616","32","0.00028029832050374616","0","0.00028029832050374616","0.00028029832050374616","100:0.0017823155200796803;111:0.0035855133644311366","100:128;111:128","0.0146484375","Yes"
"111","495.69936420802003","439.6803561169897","0.0167236328125","0.02490234375","0.008544921875","2400","0.00036332454855119285","32","0.00036332454855119285","0","0.00036332454855119285","0.00036332454855119285","110:0.0035855133644311366;101:0.002162189106800577","112:128;110:128;101:248","0.0167236328125","Yes"
"112","221.57244089161685","207.6382899229626","0.014892578125","0.017333984375","0.012451171875","2400","0.00020813722660711792","32","0.00020813722660711792","0","0.00020813722660711792","0.00020813722660711792","113:0.002422382472823059;102:0.00323333555910027","111:128;113:168;102:168","0.014892578125","Yes"
"113","391.65929814220004","386.84107704174","0.0198974609375","0.029296875","0.010498046875","2400","0.0001983779612429902","32","0.0001983779612429902","0","0.0001983779612429902","0.0001983779612429902","103:0.00395046538286456;112:0.002422382472823059;114:0.005172826635850197","103:428;112:168;114:128","0.0198974609375","Yes"
"114","223.13403429947223","155.83734097017486","0.023681640625","0.03125","0.01611328125","2400","0.0003174039312425116","32","0.0003174039312425116","0","0.0003174039312425116","0.0003174039312425116","115:0.004822859805529489;104:0.003619423363956653;113:0.005172826635850197","115:128;104:128;113:128","0.023681640625","Yes"
"115","413.486070619092","398.8166556188026","0.01171875","0.013671875","0.009765625","2400","0.00019222671561739608","32","0.00019222671561739608","0","0.00019222671561739608","0.00019222671561739608","114:0.004822859805529489;105:0.005804364530775485;116:0.0020648523793883877","114:128;105:148;116:128","0.01171875","Yes"
"116","379.78547294477227","515.9536101503742","0.03369140625","0.03515625","0.0322265625","2400","0.0002099103355738788","32","0.0002099103355738788","0","0.0002099103355738788","0.0002099103355738788","106:0.001306957412132853;115:0.0020648523793883877;117:0.0018217570662375226","106:128;115:128;117:128","0.03369140625","Yes"
"117","225.21477756289443","278.14698153556463","0.0189208984375","0.028076171875","0.009765625","2400","0.00047906516614666715","32","0.00047906516614666715","0","0.00047906516614666715","0.00047906516614666715","107:0.0027618807371623533;116:0.0018217570662375226;118:0.004858259630942663","107:208;116:128;118:128","0.0189208984375","Yes"
"118","389.65436269424094","454.18670112539115","0.0211181640625","0.021728515625","0.0205078125","2400","0.00026410081904595397","32","0.00026410081904595397","0","0.00026410081904595397","0.00026410081904595397","119:0.007594949664558481;108:0.003341587609609009;117:0.004858259630942663","119:128;108:128;117:128","0.0211181640625","Yes"
"119","358.8973561279741","425.96782734230004","0.024658203125","0.02880859375","0.0205078125","2400","0.00021481093965784373","32","0.00021481093965784373","0","0.00021481093965784373","0.00021481093965784373","118:0.007594949664558481;109:0.014019180613482618","118:128;109:128","0.024658203125","Yes"
